
---------- Begin Simulation Statistics ----------
simSeconds                                   2.137916                       # Number of seconds simulated (Second)
simTicks                                 2137916129000                       # Number of ticks simulated (Tick)
finalTick                                2137916129000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   8175.45                       # Real time elapsed on the host (Second)
hostTickRate                                261504471                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8756476                       # Number of bytes of host memory used (Byte)
simInsts                                   1550556982                       # Number of instructions simulated (Count)
simOps                                     2723486494                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   189660                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     333130                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2137916130                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.378805                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.725266                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      4211186117                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   340720                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     3870735792                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               13029118                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           1488040322                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1988917968                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               28709                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2132375557                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.815222                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.385866                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdMultAcc            0      0.00%     77.57% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMatMultAcc            0      0.00%     77.57% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShift         1859      0.00%     77.57% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShiftAcc            0      0.00%     77.57% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdDiv            0      0.00%     77.57% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSqrt            0      0.00%     77.57% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatAdd          283      0.00%     77.57% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatAlu            0      0.00%     77.57% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCmp            0      0.00%     77.57% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCvt    160754072      5.90%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatDiv       100267      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMisc            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMult            8      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMultAcc            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMatMultAcc            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatSqrt            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAdd            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAlu            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceCmp            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceAdd            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAes            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAesMix            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdPredAlu            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     83.47% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead    113642644      4.17%     87.64% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite     54273261      1.99%     89.64% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead    208067641      7.64%     97.28% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite     74168761      2.72%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total   2723486494                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl    279582588                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl    274923773                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl      4658501                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl    256176953                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl     23405321                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall      3134013                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn      3134008                       # Class of control type instructions committed (Count)
system.cpu.decode.idleCycles                218608020                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles            1201228240                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                 453713601                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles             222189404                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles               36636292                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved            378574741                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  9540                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts             5002696505                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                 43894                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts          3705232205                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches        342406358                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts       413668728                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts      170745175                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.733105                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads     2725244028                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites    1675400818                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads      577393410                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites     565214364                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads    3598462903                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites   2183307236                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         584413903                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads   1348147388                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites          828                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches          440638317                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                    1997721810                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                73291426                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                 1062                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          8406                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.cacheLines                 245293587                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                665560                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples         2132375557                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.620794                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.383960                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0               1189077543     55.76%     55.76% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 60422376      2.83%     58.60% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 94494123      4.43%     63.03% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 39284083      1.84%     64.87% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                131807930      6.18%     71.05% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                 36061908      1.69%     72.74% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                 52600318      2.47%     75.21% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                 30907142      1.45%     76.66% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                497720134     23.34%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total           2132375557                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts            3091805873                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.446177                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          633156982                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.296156                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     97998566                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                  36636292                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                  227641085                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                168623004                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             4211526837                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               227792                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                496534476                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               213236536                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                115336                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                   9301053                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                145371124                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          89904                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect       28134376                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect     19329291                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts             47463667                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               3693201349                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              3665074443                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                2530444020                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                4509493541                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.714321                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.561137                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock          16000                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data         430426816                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total            430426816                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data        430426816                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total           430426816                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data        92813371                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total           92813371                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data       92813371                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total          92813371                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 2199100536904                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  2199100536904                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 2199100536904                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 2199100536904                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data     523240187                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total        523240187                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data    523240187                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total       523240187                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.demandMissRate::cpu.data      0.177382                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.demandMissRate::total         0.177382                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.overallMissRate::cpu.data     0.177382                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.overallMissRate::total        0.177382                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.demandAvgMissLatency::cpu.data 23693.790164                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.demandAvgMissLatency::total 23693.790164                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::cpu.data 23693.790164                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::total 23693.790164                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.blockedCycles::no_mshrs          48906                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCycles::no_targets         2515                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCauses::no_mshrs           7980                       # number of times access was blocked (Count)
system.cpu.l1d.blockedCauses::no_targets           44                       # number of times access was blocked (Count)
system.cpu.l1d.avgBlocked::no_mshrs          6.128571                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.avgBlocked::no_targets       57.159091                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.writebacks::writebacks        61375112                       # number of writebacks (Count)
system.cpu.l1d.writebacks::total             61375112                       # number of writebacks (Count)
system.cpu.l1d.demandMshrHits::cpu.data      21521426                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.demandMshrHits::total         21521426                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.overallMshrHits::cpu.data     21521426                       # number of overall MSHR hits (Count)
system.cpu.l1d.overallMshrHits::total        21521426                       # number of overall MSHR hits (Count)
system.cpu.l1d.demandMshrMisses::cpu.data     71291945                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.demandMshrMisses::total       71291945                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.data     71291945                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::total      71291945                       # number of overall MSHR misses (Count)
system.cpu.l1d.demandMshrMissLatency::cpu.data 1467352352905                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissLatency::total 1467352352905                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.data 1467352352905                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::total 1467352352905                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissRate::cpu.data     0.136251                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.demandMshrMissRate::total     0.136251                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.data     0.136251                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::total     0.136251                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.demandAvgMshrMissLatency::cpu.data 20582.302151                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.demandAvgMshrMissLatency::total 20582.302151                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.data 20582.302151                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::total 20582.302151                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.replacements                  71298577                       # number of replacements (Count)
system.cpu.l1d.LockedRMWReadReq.hits::cpu.data        96893                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.hits::total        96893                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.misses::cpu.data         6650                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.misses::total         6650                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.missLatency::cpu.data    107061000                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.missLatency::total    107061000                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.accesses::cpu.data       103543                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.accesses::total       103543                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.missRate::cpu.data     0.064225                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.missRate::total     0.064225                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::cpu.data 16099.398496                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::total 16099.398496                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.mshrMisses::cpu.data         6650                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMisses::total         6650                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::cpu.data    829382000                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::total    829382000                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::cpu.data     0.064225                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::total     0.064225                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::cpu.data 124719.097744                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::total 124719.097744                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWWriteReq.hits::cpu.data       103543                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.hits::total       103543                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::cpu.data       103543                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::total       103543                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.hits::cpu.data       322818710                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.hits::total          322818710                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.misses::cpu.data      72082726                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.misses::total         72082726                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.missLatency::cpu.data 1638470286000                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.missLatency::total 1638470286000                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.accesses::cpu.data    394901436                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.accesses::total      394901436                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.missRate::cpu.data     0.182533                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.missRate::total       0.182533                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMissLatency::cpu.data 22730.415134                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMissLatency::total 22730.415134                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.mshrHits::cpu.data     21434578                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrHits::total       21434578                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrMisses::cpu.data     50648148                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMisses::total     50648148                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMissLatency::cpu.data 928330837000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissLatency::total 928330837000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissRate::cpu.data     0.128255                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.mshrMissRate::total     0.128255                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMshrMissLatency::cpu.data 18329.018408                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMshrMissLatency::total 18329.018408                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.hits::cpu.data      107608106                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.hits::total         107608106                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.misses::cpu.data     20730645                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.misses::total        20730645                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.missLatency::cpu.data 560630250904                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.missLatency::total 560630250904                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.accesses::cpu.data    128338751                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.accesses::total     128338751                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.missRate::cpu.data     0.161531                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.missRate::total      0.161531                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMissLatency::cpu.data 27043.550787                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMissLatency::total 27043.550787                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.mshrHits::cpu.data        86848                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrHits::total         86848                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrMisses::cpu.data     20643797                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMisses::total     20643797                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMissLatency::cpu.data 539021515905                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissLatency::total 539021515905                       # number of WriteReq MSHR miss ticks (Tick)
