
---------- Begin Simulation Statistics ----------
simSeconds                                   2.140491                       # Number of seconds simulated (Second)
simTicks                                 2140491246000                       # Number of ticks simulated (Tick)
finalTick                                2140491246000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   7862.62                       # Real time elapsed on the host (Second)
hostTickRate                                272236360                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8743168                       # Number of bytes of host memory used (Byte)
simInsts                                   1583038392                       # Number of instructions simulated (Count)
simOps                                     2780453202                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   201337                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     353629                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2140491247                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.352141                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.739568                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      4181643873                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   326498                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     3881799732                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               11080575                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           1401517148                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1859489883                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                7395                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2134580198                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.818531                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.426695                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::samples         2134580198                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.847804                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.463457                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0               1129693820     52.92%     52.92% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 52435793      2.46%     55.38% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 98142997      4.60%     59.98% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 39043770      1.83%     61.81% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                149611919      7.01%     68.82% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                 33324983      1.56%     70.38% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                 42369076      1.98%     72.36% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                 25937107      1.22%     73.58% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                564020733     26.42%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total           2134580198                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts            3376359998                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.577376                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          668478399                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.312301                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     93806012                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                  46262504                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                  210186818                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                169303697                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             4181970371                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts              4931780                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                503201743                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               202829993                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                110244                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                   7669752                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                147926526                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          83899                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect       40222139                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect     21425733                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts             61647872                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               3689607449                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              3655958321                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                2544600557                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                4509245520                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.708000                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.564307                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock          16000                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data         445023056                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total            445023056                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data        445023056                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total           445023056                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data        96472459                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total           96472459                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data       96472459                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total          96472459                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 2262263054890                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  2262263054890                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 2262263054890                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 2262263054890                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data     541495515                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total        541495515                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data    541495515                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total       541495515                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.demandMissRate::cpu.data      0.178159                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.demandMissRate::total         0.178159                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.overallMissRate::cpu.data     0.178159                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.overallMissRate::total        0.178159                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.demandAvgMissLatency::cpu.data 23449.833023                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.demandAvgMissLatency::total 23449.833023                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::cpu.data 23449.833023                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::total 23449.833023                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.blockedCycles::no_mshrs          54158                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCycles::no_targets         3987                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCauses::no_mshrs           8498                       # number of times access was blocked (Count)
system.cpu.l1d.blockedCauses::no_targets           62                       # number of times access was blocked (Count)
system.cpu.l1d.avgBlocked::no_mshrs          6.373029                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.avgBlocked::no_targets       64.306452                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.writebacks::writebacks        62461435                       # number of writebacks (Count)
system.cpu.l1d.writebacks::total             62461435                       # number of writebacks (Count)
system.cpu.l1d.demandMshrHits::cpu.data      23919648                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.demandMshrHits::total         23919648                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.overallMshrHits::cpu.data     23919648                       # number of overall MSHR hits (Count)
system.cpu.l1d.overallMshrHits::total        23919648                       # number of overall MSHR hits (Count)
system.cpu.l1d.demandMshrMisses::cpu.data     72552811                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.demandMshrMisses::total       72552811                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.data     72552811                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::total      72552811                       # number of overall MSHR misses (Count)
system.cpu.l1d.demandMshrMissLatency::cpu.data 1494803281891                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissLatency::total 1494803281891                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.data 1494803281891                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::total 1494803281891                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissRate::cpu.data     0.133986                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.demandMshrMissRate::total     0.133986                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.data     0.133986                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::total     0.133986                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.demandAvgMshrMissLatency::cpu.data 20602.968531                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.demandAvgMshrMissLatency::total 20602.968531                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.data 20602.968531                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::total 20602.968531                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.replacements                  72556270                       # number of replacements (Count)
system.cpu.l1d.LockedRMWReadReq.hits::cpu.data       102426                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.hits::total       102426                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.misses::cpu.data         3477                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.misses::total         3477                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.missLatency::cpu.data     74211000                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.missLatency::total     74211000                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.accesses::cpu.data       105903                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.accesses::total       105903                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.missRate::cpu.data     0.032832                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.missRate::total     0.032832                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::cpu.data 21343.399482                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::total 21343.399482                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.mshrMisses::cpu.data         3477                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMisses::total         3477                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::cpu.data    784096000                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::total    784096000                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::cpu.data     0.032832                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::total     0.032832                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::cpu.data 225509.347138                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::total 225509.347138                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWWriteReq.hits::cpu.data       105903                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.hits::total       105903                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::cpu.data       105903                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::total       105903                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.hits::cpu.data       335146945                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.hits::total          335146945                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.misses::cpu.data      75322379                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.misses::total         75322379                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.missLatency::cpu.data 1688215192000                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.missLatency::total 1688215192000                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.accesses::cpu.data    410469324                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.accesses::total      410469324                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.missRate::cpu.data     0.183503                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.missRate::total       0.183503                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMissLatency::cpu.data 22413.195313                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMissLatency::total 22413.195313                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.mshrHits::cpu.data     23834939                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrHits::total       23834939                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrMisses::cpu.data     51487440                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMisses::total     51487440                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMissLatency::cpu.data 942747279000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissLatency::total 942747279000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissRate::cpu.data     0.125436                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.mshrMissRate::total     0.125436                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMshrMissLatency::cpu.data 18310.237973                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMshrMissLatency::total 18310.237973                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.hits::cpu.data      109876111                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.hits::total         109876111                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.misses::cpu.data     21150080                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.misses::total        21150080                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.missLatency::cpu.data 574047862890                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.missLatency::total 574047862890                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.accesses::cpu.data    131026191                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.accesses::total     131026191                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.missRate::cpu.data     0.161419                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.missRate::total      0.161419                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMissLatency::cpu.data 27141.640263                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMissLatency::total 27141.640263                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.mshrHits::cpu.data        84709                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrHits::total         84709                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrMisses::cpu.data     21065371                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMisses::total     21065371                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMissLatency::cpu.data 552056002891                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissLatency::total 552056002891                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissRate::cpu.data     0.160772                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.mshrMissRate::total     0.160772                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMshrMissLatency::cpu.data 26206.801812                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMshrMissLatency::total 26206.801812                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.power_state.pwrStateResidencyTicks::UNDEFINED 2140491246000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1d.tags.tagsInUse               15.999996                       # Average ticks per tags in use ((Tick/Count))
system.cpu.l1d.tags.totalRefs               517787564                       # Total number of references to valid blocks. (Count)
system.cpu.l1d.tags.sampledRefs              72556270                       # Sample count of references to valid blocks. (Count)
system.cpu.l1d.tags.avgRefs                  7.136359                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.l1d.tags.warmupTick                 166000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.l1d.tags.occupancies::cpu.data    15.999996                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1d.tags.avgOccs::cpu.data        1.000000                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.avgOccs::total           1.000000                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.occupanciesTaskId::1024           16                       # Occupied blocks per task id (Count)
system.cpu.l1d.tags.ageTaskId_1024::0              16                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.l1d.tags.tagAccesses            1155970928                       # Number of tag accesses (Count)
system.cpu.l1d.tags.dataAccesses           1155970928                       # Number of data accesses (Count)
system.cpu.l1d.tags.power_state.pwrStateResidencyTicks::UNDEFINED 2140491246000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.demandHits::cpu.inst         213996909                       # number of demand (read+write) hits (Count)
system.cpu.l1i.demandHits::total            213996909                       # number of demand (read+write) hits (Count)
system.cpu.l1i.overallHits::cpu.inst        213996909                       # number of overall hits (Count)
system.cpu.l1i.overallHits::total           213996909                       # number of overall hits (Count)
system.cpu.l1i.demandMisses::cpu.inst         7084711                       # number of demand (read+write) misses (Count)
system.cpu.l1i.demandMisses::total            7084711                       # number of demand (read+write) misses (Count)
system.cpu.l1i.overallMisses::cpu.inst        7084711                       # number of overall misses (Count)
system.cpu.l1i.overallMisses::total           7084711                       # number of overall misses (Count)
system.cpu.l1i.demandMissLatency::cpu.inst  98303629000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.demandMissLatency::total   98303629000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.overallMissLatency::cpu.inst  98303629000                       # number of overall miss ticks (Tick)
system.cpu.l1i.overallMissLatency::total  98303629000                       # number of overall miss ticks (Tick)
system.cpu.l1i.demandAccesses::cpu.inst     221081620                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.demandAccesses::total        221081620                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::cpu.inst    221081620                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::total       221081620                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.demandMissRate::cpu.inst      0.032046                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.demandMissRate::total         0.032046                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.overallMissRate::cpu.inst     0.032046                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.overallMissRate::total        0.032046                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.demandAvgMissLatency::cpu.inst 13875.460693                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1i.demandAvgMissLatency::total 13875.460693                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1i.overallAvgMissLatency::cpu.inst 13875.460693                       # average overall miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMissLatency::total 13875.460693                       # average overall miss latency ((Tick/Count))
system.cpu.l1i.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.cpu.l1i.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.l1i.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.cpu.l1i.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.l1i.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.writebacks::writebacks               4                       # number of writebacks (Count)
system.cpu.l1i.writebacks::total                    4                       # number of writebacks (Count)
system.cpu.l1i.demandMshrHits::cpu.inst         39632                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1i.demandMshrHits::total            39632                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1i.overallMshrHits::cpu.inst        39632                       # number of overall MSHR hits (Count)
system.cpu.l1i.overallMshrHits::total           39632                       # number of overall MSHR hits (Count)
system.cpu.l1i.demandMshrMisses::cpu.inst      7045079                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.demandMshrMisses::total        7045079                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::cpu.inst      7045079                       # number of overall MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::total       7045079                       # number of overall MSHR misses (Count)
system.cpu.l1i.demandMshrMissLatency::cpu.inst  90558483000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1i.demandMshrMissLatency::total  90558483000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::cpu.inst  90558483000                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::total  90558483000                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.demandMshrMissRate::cpu.inst     0.031866                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1i.demandMshrMissRate::total     0.031866                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::cpu.inst     0.031866                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::total     0.031866                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.demandAvgMshrMissLatency::cpu.inst 12854.147271                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.demandAvgMshrMissLatency::total 12854.147271                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::cpu.inst 12854.147271                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::total 12854.147271                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.replacements                   7045061                       # number of replacements (Count)
system.cpu.l1i.ReadReq.hits::cpu.inst       213996909                       # number of ReadReq hits (Count)
system.cpu.l1i.ReadReq.hits::total          213996909                       # number of ReadReq hits (Count)
system.cpu.l1i.ReadReq.misses::cpu.inst       7084711                       # number of ReadReq misses (Count)
system.cpu.l1i.ReadReq.misses::total          7084711                       # number of ReadReq misses (Count)
system.cpu.l1i.ReadReq.missLatency::cpu.inst  98303629000                       # number of ReadReq miss ticks (Tick)
system.cpu.l1i.ReadReq.missLatency::total  98303629000                       # number of ReadReq miss ticks (Tick)
system.cpu.l1i.ReadReq.accesses::cpu.inst    221081620                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1i.ReadReq.accesses::total      221081620                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1i.ReadReq.missRate::cpu.inst     0.032046                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.missRate::total       0.032046                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.avgMissLatency::cpu.inst 13875.460693                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.avgMissLatency::total 13875.460693                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.mshrHits::cpu.inst        39632                       # number of ReadReq MSHR hits (Count)
system.cpu.l1i.ReadReq.mshrHits::total          39632                       # number of ReadReq MSHR hits (Count)
system.cpu.l1i.ReadReq.mshrMisses::cpu.inst      7045079                       # number of ReadReq MSHR misses (Count)
system.cpu.l1i.ReadReq.mshrMisses::total      7045079                       # number of ReadReq MSHR misses (Count)
system.cpu.l1i.ReadReq.mshrMissLatency::cpu.inst  90558483000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1i.ReadReq.mshrMissLatency::total  90558483000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1i.ReadReq.mshrMissRate::cpu.inst     0.031866                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.mshrMissRate::total     0.031866                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.avgMshrMissLatency::cpu.inst 12854.147271                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.avgMshrMissLatency::total 12854.147271                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1i.power_state.pwrStateResidencyTicks::UNDEFINED 2140491246000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.tags.tagsInUse               15.999995                       # Average ticks per tags in use ((Tick/Count))
