
---------- Begin Simulation Statistics ----------
simSeconds                                   1.007897                       # Number of seconds simulated (Second)
system.cpu.l1d.SoftPFReq.hits::total                2                       # number of SoftPFReq hits (Count)
system.cpu.l1d.SoftPFReq.misses::cpu.data         8346                       # number of SoftPFReq misses (Count)
system.cpu.l1d.SoftPFReq.misses::total           8346                       # number of SoftPFReq misses (Count)
system.cpu.l1d.SoftPFReq.accesses::cpu.data         8348                       # number of SoftPFReq accesses(hits+misses) (Count)
system.cpu.l1d.SoftPFReq.accesses::total         8348                       # number of SoftPFReq accesses(hits+misses) (Count)
system.cpu.l1d.SoftPFReq.missRate::cpu.data     0.999760                       # miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.missRate::total     0.999760                       # miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.mshrMisses::cpu.data         8346                       # number of SoftPFReq MSHR misses (Count)
system.cpu.l1d.SoftPFReq.mshrMisses::total         8346                       # number of SoftPFReq MSHR misses (Count)
system.cpu.l1d.SoftPFReq.mshrMissLatency::cpu.data    195465000                       # number of SoftPFReq MSHR miss ticks (Tick)
system.cpu.l1d.SoftPFReq.mshrMissLatency::total    195465000                       # number of SoftPFReq MSHR miss ticks (Tick)
system.cpu.l1d.SoftPFReq.mshrMissRate::cpu.data     0.999760                       # mshr miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.mshrMissRate::total     0.999760                       # mshr miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.avgMshrMissLatency::cpu.data 23420.201294                       # average SoftPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.SoftPFReq.avgMshrMissLatency::total 23420.201294                       # average SoftPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.hits::cpu.data       56136900                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.hits::total          56136900                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.misses::cpu.data      1054610                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.misses::total         1054610                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.missLatency::cpu.data  39206613000                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.missLatency::total  39206613000                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.accesses::cpu.data     57191510                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.accesses::total      57191510                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.missRate::cpu.data     0.018440                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.missRate::total      0.018440                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMissLatency::cpu.data 37176.409289                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMissLatency::total 37176.409289                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.mshrHits::cpu.data       458002                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrHits::total        458002                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrMisses::cpu.data       596608                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMisses::total       596608                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMissLatency::cpu.data  21781171000                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissLatency::total  21781171000                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissRate::cpu.data     0.010432                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.mshrMissRate::total     0.010432                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMshrMissLatency::cpu.data 36508.345513                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMshrMissLatency::total 36508.345513                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.power_state.pwrStateResidencyTicks::UNDEFINED 1007896505000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1d.tags.tagsInUse               63.999788                       # Average ticks per tags in use ((Tick/Count))
system.cpu.l1d.tags.totalRefs               127817660                       # Total number of references to valid blocks. (Count)
system.cpu.l1d.tags.sampledRefs               3968843                       # Sample count of references to valid blocks. (Count)
system.cpu.l1d.tags.avgRefs                 32.205270                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.l1d.tags.warmupTick                 164000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.l1d.tags.occupancies::cpu.data    63.999788                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1d.tags.avgOccs::cpu.data        0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.avgOccs::total           0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.l1d.tags.ageTaskId_1024::0              64                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.l1d.tags.tagAccesses             517290675                       # Number of tag accesses (Count)
system.cpu.l1d.tags.dataAccesses            517290675                       # Number of data accesses (Count)
system.cpu.l1d.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1007896505000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.demandHits::cpu.inst         128530568                       # number of demand (read+write) hits (Count)
system.cpu.l1i.demandHits::total            128530568                       # number of demand (read+write) hits (Count)
system.cpu.l1i.overallHits::cpu.inst        128530568                       # number of overall hits (Count)
system.cpu.l1i.overallHits::total           128530568                       # number of overall hits (Count)
system.cpu.l1i.demandMisses::cpu.inst         7512772                       # number of demand (read+write) misses (Count)
system.cpu.l1i.demandMisses::total            7512772                       # number of demand (read+write) misses (Count)
system.cpu.l1i.overallMisses::cpu.inst        7512772                       # number of overall misses (Count)
system.cpu.l1i.overallMisses::total           7512772                       # number of overall misses (Count)
system.cpu.l1i.demandMissLatency::cpu.inst 125366650000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.demandMissLatency::total  125366650000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.overallMissLatency::cpu.inst 125366650000                       # number of overall miss ticks (Tick)
system.cpu.l1i.overallMissLatency::total 125366650000                       # number of overall miss ticks (Tick)
system.cpu.l1i.demandAccesses::cpu.inst     136043340                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.demandAccesses::total        136043340                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::cpu.inst    136043340                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::total       136043340                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.demandMissRate::cpu.inst      0.055223                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.demandMissRate::total         0.055223                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.overallMissRate::cpu.inst     0.055223                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.overallMissRate::total        0.055223                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.demandAvgMissLatency::cpu.inst 16687.136253                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1i.demandAvgMissLatency::total 16687.136253                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1i.overallAvgMissLatency::cpu.inst 16687.136253                       # average overall miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMissLatency::total 16687.136253                       # average overall miss latency ((Tick/Count))
system.cpu.l1i.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.cpu.l1i.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.l1i.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.cpu.l1i.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.l1i.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.demandMshrMisses::cpu.inst      7512772                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.demandMshrMisses::total        7512772                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::cpu.inst      7512772                       # number of overall MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::total       7512772                       # number of overall MSHR misses (Count)
system.cpu.l1i.demandMshrMissLatency::cpu.inst 117853879000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1i.demandMshrMissLatency::total 117853879000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::cpu.inst 117853879000                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::total 117853879000                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.demandMshrMissRate::cpu.inst     0.055223                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1i.demandMshrMissRate::total     0.055223                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::cpu.inst     0.055223                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::total     0.055223                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.demandAvgMshrMissLatency::cpu.inst 15687.136386                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.demandAvgMshrMissLatency::total 15687.136386                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::cpu.inst 15687.136386                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::total 15687.136386                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.replacements                   7512707                       # number of replacements (Count)
system.cpu.l1i.ReadReq.hits::cpu.inst       128530568                       # number of ReadReq hits (Count)
system.cpu.l1i.ReadReq.hits::total          128530568                       # number of ReadReq hits (Count)
system.cpu.l1i.ReadReq.misses::cpu.inst       7512772                       # number of ReadReq misses (Count)
system.cpu.l1i.ReadReq.misses::total          7512772                       # number of ReadReq misses (Count)
system.cpu.l1i.ReadReq.missLatency::cpu.inst 125366650000                       # number of ReadReq miss ticks (Tick)
system.cpu.l1i.ReadReq.missLatency::total 125366650000                       # number of ReadReq miss ticks (Tick)
system.cpu.l1i.ReadReq.accesses::cpu.inst    136043340                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1i.ReadReq.accesses::total      136043340                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1i.ReadReq.missRate::cpu.inst     0.055223                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.missRate::total       0.055223                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.avgMissLatency::cpu.inst 16687.136253                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.avgMissLatency::total 16687.136253                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.mshrMisses::cpu.inst      7512772                       # number of ReadReq MSHR misses (Count)
system.cpu.l1i.ReadReq.mshrMisses::total      7512772                       # number of ReadReq MSHR misses (Count)
system.cpu.l1i.ReadReq.mshrMissLatency::cpu.inst 117853879000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1i.ReadReq.mshrMissLatency::total 117853879000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1i.ReadReq.mshrMissRate::cpu.inst     0.055223                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.mshrMissRate::total     0.055223                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.avgMshrMissLatency::cpu.inst 15687.136386                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.avgMshrMissLatency::total 15687.136386                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1i.power_state.pwrStateResidencyTicks::UNDEFINED 1007896505000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.tags.tagsInUse               63.999434                       # Average ticks per tags in use ((Tick/Count))
system.cpu.l1i.tags.totalRefs               136039923                       # Total number of references to valid blocks. (Count)
system.cpu.l1i.tags.sampledRefs               7512707                       # Sample count of references to valid blocks. (Count)
system.cpu.l1i.tags.avgRefs                 18.107977                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.l1i.tags.warmupTick                  79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.l1i.tags.occupancies::cpu.inst    63.999434                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1i.tags.avgOccs::cpu.inst        0.999991                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1i.tags.avgOccs::total           0.999991                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1i.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.l1i.tags.ageTaskId_1024::0              52                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ageTaskId_1024::1               9                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ageTaskId_1024::2               3                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.l1i.tags.tagAccesses             551686131                       # Number of tag accesses (Count)
system.cpu.l1i.tags.dataAccesses            551686131                       # Number of data accesses (Count)
system.cpu.l1i.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1007896505000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.dtb.rdAccesses                71714134                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                59127959                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      6269                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                       514                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1007896505000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses               136043485                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       506                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1007896505000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 1007896505000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.thread_0.numInsts                249827025                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  541413102                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                  1487                       # Number of system calls (Count)
system.l2_bus.transDist::ReadResp            10883614                       # Transaction distribution (Count)
system.l2_bus.transDist::WritebackDirty       3088666                       # Transaction distribution (Count)
system.l2_bus.transDist::CleanEvict           9624340                       # Transaction distribution (Count)
system.l2_bus.transDist::ReadExReq             598064                       # Transaction distribution (Count)
system.l2_bus.transDist::ReadExResp            598064                       # Transaction distribution (Count)
system.l2_bus.transDist::ReadSharedReq       10883615                       # Transaction distribution (Count)
system.l2_bus.pktCount_system.cpu.l1d.mem_side_port::system.l2_cache.cpu_side_port     11906657                       # Packet count per connected requestor and responder (Count)
system.l2_bus.pktCount_system.cpu.l1i.mem_side_port::system.l2_cache.cpu_side_port     22538250                       # Packet count per connected requestor and responder (Count)
system.l2_bus.pktCount::total                34444907                       # Packet count per connected requestor and responder (Count)
system.l2_bus.pktSize_system.cpu.l1d.mem_side_port::system.l2_cache.cpu_side_port    422242816                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2_bus.pktSize_system.cpu.l1i.mem_side_port::system.l2_cache.cpu_side_port    480817344                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2_bus.pktSize::total                903060160                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2_bus.snoops                          1231456                       # Total snoops (Count)
system.l2_bus.snoopTraffic                   29441856                       # Total snoop traffic (Byte)
system.l2_bus.snoopFanout::samples           12713135                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::mean              0.005759                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::stdev             0.075666                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::0                 12639926     99.42%     99.42% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::1                    73209      0.58%    100.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::2                        0      0.00%    100.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::max_value                1                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::total             12713135                       # Request fanout histogram (Count)
system.l2_bus.power_state.pwrStateResidencyTicks::UNDEFINED 1007896505000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2_bus.reqLayer0.occupancy         28220503000                       # Layer occupancy (ticks) (Tick)
system.l2_bus.reqLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2_bus.respLayer0.occupancy        11907258462                       # Layer occupancy (ticks) (Tick)
system.l2_bus.respLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.l2_bus.respLayer1.occupancy        22539704607                       # Layer occupancy (ticks) (Tick)
system.l2_bus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.l2_bus.snoop_filter.totRequests       22963229                       # Total number of requests made to the snoop filter. (Count)
system.l2_bus.snoop_filter.hitSingleRequests     11481550                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2_bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2_bus.snoop_filter.totSnoops            73209                       # Total number of snoops made to the snoop filter. (Count)
system.l2_bus.snoop_filter.hitSingleSnoops        73209                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2_bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2_cache.demandHits::cpu.inst          6921513                       # number of demand (read+write) hits (Count)
system.l2_cache.demandHits::cpu.data          3344314                       # number of demand (read+write) hits (Count)
system.l2_cache.demandHits::total            10265827                       # number of demand (read+write) hits (Count)
system.l2_cache.overallHits::cpu.inst         6921513                       # number of overall hits (Count)
system.l2_cache.overallHits::cpu.data         3344314                       # number of overall hits (Count)
system.l2_cache.overallHits::total           10265827                       # number of overall hits (Count)
system.l2_cache.demandMisses::cpu.inst         591259                       # number of demand (read+write) misses (Count)
system.l2_cache.demandMisses::cpu.data         624593                       # number of demand (read+write) misses (Count)
system.l2_cache.demandMisses::total           1215852                       # number of demand (read+write) misses (Count)
system.l2_cache.overallMisses::cpu.inst        591259                       # number of overall misses (Count)
system.l2_cache.overallMisses::cpu.data        624593                       # number of overall misses (Count)
system.l2_cache.overallMisses::total          1215852                       # number of overall misses (Count)
system.l2_cache.demandMissLatency::cpu.inst  40519965000                       # number of demand (read+write) miss ticks (Tick)
system.l2_cache.demandMissLatency::cpu.data  40667415000                       # number of demand (read+write) miss ticks (Tick)
system.l2_cache.demandMissLatency::total  81187380000                       # number of demand (read+write) miss ticks (Tick)
system.l2_cache.overallMissLatency::cpu.inst  40519965000                       # number of overall miss ticks (Tick)
system.l2_cache.overallMissLatency::cpu.data  40667415000                       # number of overall miss ticks (Tick)
system.l2_cache.overallMissLatency::total  81187380000                       # number of overall miss ticks (Tick)
system.l2_cache.demandAccesses::cpu.inst      7512772                       # number of demand (read+write) accesses (Count)
system.l2_cache.demandAccesses::cpu.data      3968907                       # number of demand (read+write) accesses (Count)
system.l2_cache.demandAccesses::total        11481679                       # number of demand (read+write) accesses (Count)
system.l2_cache.overallAccesses::cpu.inst      7512772                       # number of overall (read+write) accesses (Count)
system.l2_cache.overallAccesses::cpu.data      3968907                       # number of overall (read+write) accesses (Count)
system.l2_cache.overallAccesses::total       11481679                       # number of overall (read+write) accesses (Count)
system.l2_cache.demandMissRate::cpu.inst     0.078701                       # miss rate for demand accesses (Ratio)
system.l2_cache.demandMissRate::cpu.data     0.157372                       # miss rate for demand accesses (Ratio)
system.l2_cache.demandMissRate::total        0.105895                       # miss rate for demand accesses (Ratio)
system.l2_cache.overallMissRate::cpu.inst     0.078701                       # miss rate for overall accesses (Ratio)
system.l2_cache.overallMissRate::cpu.data     0.157372                       # miss rate for overall accesses (Ratio)
system.l2_cache.overallMissRate::total       0.105895                       # miss rate for overall accesses (Ratio)
system.l2_cache.demandAvgMissLatency::cpu.inst 68531.667171                       # average overall miss latency in ticks ((Tick/Count))
system.l2_cache.demandAvgMissLatency::cpu.data 65110.263804                       # average overall miss latency in ticks ((Tick/Count))
system.l2_cache.demandAvgMissLatency::total 66774.064607                       # average overall miss latency in ticks ((Tick/Count))
system.l2_cache.overallAvgMissLatency::cpu.inst 68531.667171                       # average overall miss latency ((Tick/Count))
system.l2_cache.overallAvgMissLatency::cpu.data 65110.263804                       # average overall miss latency ((Tick/Count))
system.l2_cache.overallAvgMissLatency::total 66774.064607                       # average overall miss latency ((Tick/Count))
system.l2_cache.blockedCycles::no_mshrs             0                       # number of cycles access was blocked (Cycle)
system.l2_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2_cache.blockedCauses::no_mshrs             0                       # number of times access was blocked (Count)
system.l2_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2_cache.avgBlocked::no_mshrs              nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2_cache.avgBlocked::no_targets            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2_cache.writebacks::writebacks         460029                       # number of writebacks (Count)
system.l2_cache.writebacks::total              460029                       # number of writebacks (Count)
system.l2_cache.demandMshrMisses::cpu.inst       591259                       # number of demand (read+write) MSHR misses (Count)
system.l2_cache.demandMshrMisses::cpu.data       624593                       # number of demand (read+write) MSHR misses (Count)
system.l2_cache.demandMshrMisses::total       1215852                       # number of demand (read+write) MSHR misses (Count)
system.l2_cache.overallMshrMisses::cpu.inst       591259                       # number of overall MSHR misses (Count)
system.l2_cache.overallMshrMisses::cpu.data       624593                       # number of overall MSHR misses (Count)
system.l2_cache.overallMshrMisses::total      1215852                       # number of overall MSHR misses (Count)
system.l2_cache.demandMshrMissLatency::cpu.inst  39928707000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2_cache.demandMshrMissLatency::cpu.data  40042822000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2_cache.demandMshrMissLatency::total  79971529000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2_cache.overallMshrMissLatency::cpu.inst  39928707000                       # number of overall MSHR miss ticks (Tick)
system.l2_cache.overallMshrMissLatency::cpu.data  40042822000                       # number of overall MSHR miss ticks (Tick)
system.l2_cache.overallMshrMissLatency::total  79971529000                       # number of overall MSHR miss ticks (Tick)
system.l2_cache.demandMshrMissRate::cpu.inst     0.078701                       # mshr miss ratio for demand accesses (Ratio)
system.l2_cache.demandMshrMissRate::cpu.data     0.157372                       # mshr miss ratio for demand accesses (Ratio)
system.l2_cache.demandMshrMissRate::total     0.105895                       # mshr miss ratio for demand accesses (Ratio)
system.l2_cache.overallMshrMissRate::cpu.inst     0.078701                       # mshr miss ratio for overall accesses (Ratio)
system.l2_cache.overallMshrMissRate::cpu.data     0.157372                       # mshr miss ratio for overall accesses (Ratio)
system.l2_cache.overallMshrMissRate::total     0.105895                       # mshr miss ratio for overall accesses (Ratio)
system.l2_cache.demandAvgMshrMissLatency::cpu.inst 67531.668863                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.demandAvgMshrMissLatency::cpu.data 64110.263804                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.demandAvgMshrMissLatency::total 65774.065429                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.overallAvgMshrMissLatency::cpu.inst 67531.668863                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.overallAvgMshrMissLatency::cpu.data 64110.263804                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.overallAvgMshrMissLatency::total 65774.065429                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.replacements                  1231456                       # number of replacements (Count)
system.l2_cache.CleanEvict.mshrMisses::writebacks        57092                       # number of CleanEvict MSHR misses (Count)
system.l2_cache.CleanEvict.mshrMisses::total        57092                       # number of CleanEvict MSHR misses (Count)
system.l2_cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2_cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2_cache.ReadExReq.hits::cpu.data       326529                       # number of ReadExReq hits (Count)
system.l2_cache.ReadExReq.hits::total          326529                       # number of ReadExReq hits (Count)
system.l2_cache.ReadExReq.misses::cpu.data       271535                       # number of ReadExReq misses (Count)
system.l2_cache.ReadExReq.misses::total        271535                       # number of ReadExReq misses (Count)
system.l2_cache.ReadExReq.missLatency::cpu.data  17653401000                       # number of ReadExReq miss ticks (Tick)
system.l2_cache.ReadExReq.missLatency::total  17653401000                       # number of ReadExReq miss ticks (Tick)
system.l2_cache.ReadExReq.accesses::cpu.data       598064                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2_cache.ReadExReq.accesses::total       598064                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2_cache.ReadExReq.missRate::cpu.data     0.454023                       # miss rate for ReadExReq accesses (Ratio)
system.l2_cache.ReadExReq.missRate::total     0.454023                       # miss rate for ReadExReq accesses (Ratio)
system.l2_cache.ReadExReq.avgMissLatency::cpu.data 65013.353711                       # average ReadExReq miss latency ((Tick/Count))
system.l2_cache.ReadExReq.avgMissLatency::total 65013.353711                       # average ReadExReq miss latency ((Tick/Count))
system.l2_cache.ReadExReq.mshrMisses::cpu.data       271535                       # number of ReadExReq MSHR misses (Count)
system.l2_cache.ReadExReq.mshrMisses::total       271535                       # number of ReadExReq MSHR misses (Count)
system.l2_cache.ReadExReq.mshrMissLatency::cpu.data  17381866000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2_cache.ReadExReq.mshrMissLatency::total  17381866000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2_cache.ReadExReq.mshrMissRate::cpu.data     0.454023                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2_cache.ReadExReq.mshrMissRate::total     0.454023                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2_cache.ReadExReq.avgMshrMissLatency::cpu.data 64013.353711                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2_cache.ReadExReq.avgMshrMissLatency::total 64013.353711                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2_cache.ReadSharedReq.hits::cpu.inst      6921513                       # number of ReadSharedReq hits (Count)
system.l2_cache.ReadSharedReq.hits::cpu.data      3017785                       # number of ReadSharedReq hits (Count)
system.l2_cache.ReadSharedReq.hits::total      9939298                       # number of ReadSharedReq hits (Count)
system.l2_cache.ReadSharedReq.misses::cpu.inst       591259                       # number of ReadSharedReq misses (Count)
system.l2_cache.ReadSharedReq.misses::cpu.data       353058                       # number of ReadSharedReq misses (Count)
system.l2_cache.ReadSharedReq.misses::total       944317                       # number of ReadSharedReq misses (Count)
