
---------- Begin Simulation Statistics ----------
simSeconds                                   2.094709                       # Number of seconds simulated (Second)
simTicks                                 2094709238000                       # Number of ticks simulated (Tick)
finalTick                                2094709238000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   9485.69                       # Real time elapsed on the host (Second)
hostTickRate                                220828424                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8779004                       # Number of bytes of host memory used (Byte)
simInsts                                   1891623441                       # Number of instructions simulated (Count)
simOps                                     3321661241                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   199419                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     350176                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2094709239                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.107361                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.903048                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      5012253551                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   427906                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     4642316270                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               16971386                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           1691020195                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        2207503491                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               41423                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2088382262                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.222925                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.580897                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.loadToUse::max_value              573                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            387488989                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses               496438881                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               210321329                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                    265824                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                   7038108                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 2094709238000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses               296639515                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                     12676                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 2094709238000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 2094709238000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles               45056859                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                299592555                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               422266251                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          14310                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 672415111                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             649037176                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             5676648916                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               9606796                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents              277513600                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                7396846                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents              294202827                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             155                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands          9526996128                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 18659943608                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               5309043985                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                1089672911                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            6021152980                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps               3505843115                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    1013                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                1001                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                1000527365                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       6729809785                       # The number of ROB reads (Count)
system.cpu.rob.writes                     10252271191                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts               1891623441                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 3321661241                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   768                       # Number of system calls (Count)
system.l2_bus.transDist::ReadResp            15096768                       # Transaction distribution (Count)
system.l2_bus.transDist::WritebackDirty      24995983                       # Transaction distribution (Count)
system.l2_bus.transDist::CleanEvict          16592533                       # Transaction distribution (Count)
system.l2_bus.transDist::UpgradeReq                 2                       # Transaction distribution (Count)
system.l2_bus.transDist::UpgradeResp                2                       # Transaction distribution (Count)
system.l2_bus.transDist::ReadExReq           14230363                       # Transaction distribution (Count)
system.l2_bus.transDist::ReadExResp          14230363                       # Transaction distribution (Count)
system.l2_bus.transDist::ReadSharedReq       15096770                       # Transaction distribution (Count)
system.l2_bus.pktCount_system.cpu.l1d.mem_side_port::system.l2_cache.cpu_side_port     81569415                       # Packet count per connected requestor and responder (Count)
system.l2_bus.pktCount_system.cpu.l1i.mem_side_port::system.l2_cache.cpu_side_port      6411850                       # Packet count per connected requestor and responder (Count)
system.l2_bus.pktCount::total                87981265                       # Packet count per connected requestor and responder (Count)
system.l2_bus.pktSize_system.cpu.l1d.mem_side_port::system.l2_cache.cpu_side_port   2988311488                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2_bus.pktSize_system.cpu.l1i.mem_side_port::system.l2_cache.cpu_side_port    136787328                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2_bus.pktSize::total               3125098816                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2_bus.snoops                         12261519                       # Total snoops (Count)
system.l2_bus.snoopTraffic                  351580480                       # Total snoop traffic (Byte)
system.l2_bus.snoopFanout::samples           41588889                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::mean              0.002670                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::stdev             0.051607                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::0                 41477840     99.73%     99.73% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::1                   111045      0.27%    100.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::2                        4      0.00%    100.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::max_value                2                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::total             41588889                       # Request fanout histogram (Count)
system.l2_bus.power_state.pwrStateResidencyTicks::UNDEFINED 2094709238000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2_bus.reqLayer0.occupancy         97660634297                       # Layer occupancy (ticks) (Tick)
system.l2_bus.reqLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2_bus.respLayer0.occupancy        81572524949                       # Layer occupancy (ticks) (Tick)
system.l2_bus.respLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.l2_bus.respLayer1.occupancy         6466063800                       # Layer occupancy (ticks) (Tick)
system.l2_bus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.l2_bus.snoop_filter.totRequests       58654848                       # Total number of requests made to the snoop filter. (Count)
system.l2_bus.snoop_filter.hitSingleRequests     29327474                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2_bus.snoop_filter.hitMultiRequests          572                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2_bus.snoop_filter.totSnoops           110477                       # Total number of snoops made to the snoop filter. (Count)
system.l2_bus.snoop_filter.hitSingleSnoops       110473                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2_bus.snoop_filter.hitMultiSnoops            4                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2_cache.demandHits::cpu.inst          1916568                       # number of demand (read+write) hits (Count)
system.l2_cache.demandHits::cpu.data         15179746                       # number of demand (read+write) hits (Count)
system.l2_cache.demandHits::total            17096314                       # number of demand (read+write) hits (Count)
system.l2_cache.overallHits::cpu.inst         1916568                       # number of overall hits (Count)
system.l2_cache.overallHits::cpu.data        15179746                       # number of overall hits (Count)
system.l2_cache.overallHits::total           17096314                       # number of overall hits (Count)
system.l2_cache.demandMisses::cpu.inst         220736                       # number of demand (read+write) misses (Count)
system.l2_cache.demandMisses::cpu.data       12010079                       # number of demand (read+write) misses (Count)
system.l2_cache.demandMisses::total          12230815                       # number of demand (read+write) misses (Count)
system.l2_cache.overallMisses::cpu.inst        220736                       # number of overall misses (Count)
system.l2_cache.overallMisses::cpu.data      12010079                       # number of overall misses (Count)
system.l2_cache.overallMisses::total         12230815                       # number of overall misses (Count)
system.l2_cache.demandMissLatency::cpu.inst  16412324996                       # number of demand (read+write) miss ticks (Tick)
system.l2_cache.demandMissLatency::cpu.data 871778830673                       # number of demand (read+write) miss ticks (Tick)
system.l2_cache.demandMissLatency::total 888191155669                       # number of demand (read+write) miss ticks (Tick)
system.l2_cache.overallMissLatency::cpu.inst  16412324996                       # number of overall miss ticks (Tick)
system.l2_cache.overallMissLatency::cpu.data 871778830673                       # number of overall miss ticks (Tick)
system.l2_cache.overallMissLatency::total 888191155669                       # number of overall miss ticks (Tick)
system.l2_cache.demandAccesses::cpu.inst      2137304                       # number of demand (read+write) accesses (Count)
system.l2_cache.demandAccesses::cpu.data     27189825                       # number of demand (read+write) accesses (Count)
system.l2_cache.demandAccesses::total        29327129                       # number of demand (read+write) accesses (Count)
system.l2_cache.overallAccesses::cpu.inst      2137304                       # number of overall (read+write) accesses (Count)
system.l2_cache.overallAccesses::cpu.data     27189825                       # number of overall (read+write) accesses (Count)
system.l2_cache.overallAccesses::total       29327129                       # number of overall (read+write) accesses (Count)
system.l2_cache.demandMissRate::cpu.inst     0.103278                       # miss rate for demand accesses (Ratio)
system.l2_cache.demandMissRate::cpu.data     0.441712                       # miss rate for demand accesses (Ratio)
system.l2_cache.demandMissRate::total        0.417048                       # miss rate for demand accesses (Ratio)
system.l2_cache.overallMissRate::cpu.inst     0.103278                       # miss rate for overall accesses (Ratio)
system.l2_cache.overallMissRate::cpu.data     0.441712                       # miss rate for overall accesses (Ratio)
system.l2_cache.overallMissRate::total       0.417048                       # miss rate for overall accesses (Ratio)
system.l2_cache.demandAvgMissLatency::cpu.inst 74352.733564                       # average overall miss latency in ticks ((Tick/Count))
system.l2_cache.demandAvgMissLatency::cpu.data 72587.268633                       # average overall miss latency in ticks ((Tick/Count))
system.l2_cache.demandAvgMissLatency::total 72619.130914                       # average overall miss latency in ticks ((Tick/Count))
system.l2_cache.overallAvgMissLatency::cpu.inst 74352.733564                       # average overall miss latency ((Tick/Count))
system.l2_cache.overallAvgMissLatency::cpu.data 72587.268633                       # average overall miss latency ((Tick/Count))
system.l2_cache.overallAvgMissLatency::total 72619.130914                       # average overall miss latency ((Tick/Count))
system.l2_cache.blockedCycles::no_mshrs         40654                       # number of cycles access was blocked (Cycle)
system.l2_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2_cache.blockedCauses::no_mshrs          2691                       # number of times access was blocked (Count)
system.l2_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2_cache.avgBlocked::no_mshrs        15.107395                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2_cache.avgBlocked::no_targets            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2_cache.writebacks::writebacks        5493441                       # number of writebacks (Count)
system.l2_cache.writebacks::total             5493441                       # number of writebacks (Count)
system.l2_cache.demandMshrHits::cpu.inst           45                       # number of demand (read+write) MSHR hits (Count)
system.l2_cache.demandMshrHits::total              45                       # number of demand (read+write) MSHR hits (Count)
system.l2_cache.overallMshrHits::cpu.inst           45                       # number of overall MSHR hits (Count)
system.l2_cache.overallMshrHits::total             45                       # number of overall MSHR hits (Count)
system.l2_cache.demandMshrMisses::cpu.inst       220691                       # number of demand (read+write) MSHR misses (Count)
system.l2_cache.demandMshrMisses::cpu.data     12010079                       # number of demand (read+write) MSHR misses (Count)
system.l2_cache.demandMshrMisses::total      12230770                       # number of demand (read+write) MSHR misses (Count)
system.l2_cache.overallMshrMisses::cpu.inst       220691                       # number of overall MSHR misses (Count)
system.l2_cache.overallMshrMisses::cpu.data     12010079                       # number of overall MSHR misses (Count)
system.l2_cache.overallMshrMisses::total     12230770                       # number of overall MSHR misses (Count)
system.l2_cache.demandMshrMissLatency::cpu.inst  16187641996                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2_cache.demandMshrMissLatency::cpu.data 859768751673                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2_cache.demandMshrMissLatency::total 875956393669                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2_cache.overallMshrMissLatency::cpu.inst  16187641996                       # number of overall MSHR miss ticks (Tick)
system.l2_cache.overallMshrMissLatency::cpu.data 859768751673                       # number of overall MSHR miss ticks (Tick)
system.l2_cache.overallMshrMissLatency::total 875956393669                       # number of overall MSHR miss ticks (Tick)
system.l2_cache.demandMshrMissRate::cpu.inst     0.103257                       # mshr miss ratio for demand accesses (Ratio)
system.l2_cache.demandMshrMissRate::cpu.data     0.441712                       # mshr miss ratio for demand accesses (Ratio)
system.l2_cache.demandMshrMissRate::total     0.417046                       # mshr miss ratio for demand accesses (Ratio)
system.l2_cache.overallMshrMissRate::cpu.inst     0.103257                       # mshr miss ratio for overall accesses (Ratio)
system.l2_cache.overallMshrMissRate::cpu.data     0.441712                       # mshr miss ratio for overall accesses (Ratio)
system.l2_cache.overallMshrMissRate::total     0.417046                       # mshr miss ratio for overall accesses (Ratio)
system.l2_cache.demandAvgMshrMissLatency::cpu.inst 73349.805819                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.demandAvgMshrMissLatency::cpu.data 71587.268633                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.demandAvgMshrMissLatency::total 71619.071708                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.overallAvgMshrMissLatency::cpu.inst 73349.805819                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.overallAvgMshrMissLatency::cpu.data 71587.268633                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.overallAvgMshrMissLatency::total 71619.071708                       # average overall mshr miss latency ((Tick/Count))
system.l2_cache.replacements                 12261515                       # number of replacements (Count)
system.l2_cache.CleanEvict.mshrMisses::writebacks        79173                       # number of CleanEvict MSHR misses (Count)
system.l2_cache.CleanEvict.mshrMisses::total        79173                       # number of CleanEvict MSHR misses (Count)
system.l2_cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2_cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2_cache.ReadExReq.hits::cpu.data      8892276                       # number of ReadExReq hits (Count)
system.l2_cache.ReadExReq.hits::total         8892276                       # number of ReadExReq hits (Count)
system.l2_cache.ReadExReq.misses::cpu.data      5338087                       # number of ReadExReq misses (Count)
system.l2_cache.ReadExReq.misses::total       5338087                       # number of ReadExReq misses (Count)
system.l2_cache.ReadExReq.missLatency::cpu.data 395867082000                       # number of ReadExReq miss ticks (Tick)
system.l2_cache.ReadExReq.missLatency::total 395867082000                       # number of ReadExReq miss ticks (Tick)
system.l2_cache.ReadExReq.accesses::cpu.data     14230363                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2_cache.ReadExReq.accesses::total     14230363                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2_cache.ReadExReq.missRate::cpu.data     0.375120                       # miss rate for ReadExReq accesses (Ratio)
system.l2_cache.ReadExReq.missRate::total     0.375120                       # miss rate for ReadExReq accesses (Ratio)
system.l2_cache.ReadExReq.avgMissLatency::cpu.data 74158.979050                       # average ReadExReq miss latency ((Tick/Count))
system.l2_cache.ReadExReq.avgMissLatency::total 74158.979050                       # average ReadExReq miss latency ((Tick/Count))
system.l2_cache.ReadExReq.mshrMisses::cpu.data      5338087                       # number of ReadExReq MSHR misses (Count)
system.l2_cache.ReadExReq.mshrMisses::total      5338087                       # number of ReadExReq MSHR misses (Count)
system.l2_cache.ReadExReq.mshrMissLatency::cpu.data 390528995000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2_cache.ReadExReq.mshrMissLatency::total 390528995000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2_cache.ReadExReq.mshrMissRate::cpu.data     0.375120                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2_cache.ReadExReq.mshrMissRate::total     0.375120                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2_cache.ReadExReq.avgMshrMissLatency::cpu.data 73158.979050                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2_cache.ReadExReq.avgMshrMissLatency::total 73158.979050                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2_cache.ReadSharedReq.hits::cpu.inst      1916568                       # number of ReadSharedReq hits (Count)
system.l2_cache.ReadSharedReq.hits::cpu.data      6287470                       # number of ReadSharedReq hits (Count)
system.l2_cache.ReadSharedReq.hits::total      8204038                       # number of ReadSharedReq hits (Count)
system.l2_cache.ReadSharedReq.misses::cpu.inst       220736                       # number of ReadSharedReq misses (Count)
system.l2_cache.ReadSharedReq.misses::cpu.data      6671992                       # number of ReadSharedReq misses (Count)
system.l2_cache.ReadSharedReq.misses::total      6892728                       # number of ReadSharedReq misses (Count)
system.l2_cache.ReadSharedReq.missLatency::cpu.inst  16412324996                       # number of ReadSharedReq miss ticks (Tick)
system.l2_cache.ReadSharedReq.missLatency::cpu.data 475911748673                       # number of ReadSharedReq miss ticks (Tick)
system.l2_cache.ReadSharedReq.missLatency::total 492324073669                       # number of ReadSharedReq miss ticks (Tick)
system.l2_cache.ReadSharedReq.accesses::cpu.inst      2137304                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2_cache.ReadSharedReq.accesses::cpu.data     12959462                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2_cache.ReadSharedReq.accesses::total     15096766                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2_cache.ReadSharedReq.missRate::cpu.inst     0.103278                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2_cache.ReadSharedReq.missRate::cpu.data     0.514836                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2_cache.ReadSharedReq.missRate::total     0.456570                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2_cache.ReadSharedReq.avgMissLatency::cpu.inst 74352.733564                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2_cache.ReadSharedReq.avgMissLatency::cpu.data 71329.784069                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2_cache.ReadSharedReq.avgMissLatency::total 71426.592442                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2_cache.ReadSharedReq.mshrHits::cpu.inst           45                       # number of ReadSharedReq MSHR hits (Count)
system.l2_cache.ReadSharedReq.mshrHits::total           45                       # number of ReadSharedReq MSHR hits (Count)
system.l2_cache.ReadSharedReq.mshrMisses::cpu.inst       220691                       # number of ReadSharedReq MSHR misses (Count)
system.l2_cache.ReadSharedReq.mshrMisses::cpu.data      6671992                       # number of ReadSharedReq MSHR misses (Count)
system.l2_cache.ReadSharedReq.mshrMisses::total      6892683                       # number of ReadSharedReq MSHR misses (Count)
system.l2_cache.ReadSharedReq.mshrMissLatency::cpu.inst  16187641996                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2_cache.ReadSharedReq.mshrMissLatency::cpu.data 469239756673                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2_cache.ReadSharedReq.mshrMissLatency::total 485427398669                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2_cache.ReadSharedReq.mshrMissRate::cpu.inst     0.103257                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2_cache.ReadSharedReq.mshrMissRate::cpu.data     0.514836                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2_cache.ReadSharedReq.mshrMissRate::total     0.456567                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2_cache.ReadSharedReq.avgMshrMissLatency::cpu.inst 73349.805819                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2_cache.ReadSharedReq.avgMshrMissLatency::cpu.data 70329.784069                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2_cache.ReadSharedReq.avgMshrMissLatency::total 70426.479597                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2_cache.UpgradeReq.hits::cpu.data            1                       # number of UpgradeReq hits (Count)
system.l2_cache.UpgradeReq.hits::total              1                       # number of UpgradeReq hits (Count)
system.l2_cache.UpgradeReq.misses::cpu.data            1                       # number of UpgradeReq misses (Count)
system.l2_cache.UpgradeReq.misses::total            1                       # number of UpgradeReq misses (Count)
system.l2_cache.UpgradeReq.accesses::cpu.data            2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2_cache.UpgradeReq.accesses::total            2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2_cache.UpgradeReq.missRate::cpu.data     0.500000                       # miss rate for UpgradeReq accesses (Ratio)
system.l2_cache.UpgradeReq.missRate::total     0.500000                       # miss rate for UpgradeReq accesses (Ratio)
system.l2_cache.UpgradeReq.mshrMisses::cpu.data            1                       # number of UpgradeReq MSHR misses (Count)
system.l2_cache.UpgradeReq.mshrMisses::total            1                       # number of UpgradeReq MSHR misses (Count)
system.l2_cache.UpgradeReq.mshrMissLatency::cpu.data        18000                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l2_cache.UpgradeReq.mshrMissLatency::total        18000                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l2_cache.UpgradeReq.mshrMissRate::cpu.data     0.500000                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l2_cache.UpgradeReq.mshrMissRate::total     0.500000                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l2_cache.UpgradeReq.avgMshrMissLatency::cpu.data        18000                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2_cache.UpgradeReq.avgMshrMissLatency::total        18000                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l2_cache.WritebackDirty.hits::writebacks     19502542                       # number of WritebackDirty hits (Count)
system.l2_cache.WritebackDirty.hits::total     19502542                       # number of WritebackDirty hits (Count)
system.l2_cache.WritebackDirty.accesses::writebacks     19502542                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2_cache.WritebackDirty.accesses::total     19502542                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2_cache.power_state.pwrStateResidencyTicks::UNDEFINED 2094709238000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2_cache.tags.tagsInUse             511.997485                       # Average ticks per tags in use ((Tick/Count))
system.l2_cache.tags.totalRefs               58569072                       # Total number of references to valid blocks. (Count)
system.l2_cache.tags.sampledRefs             12261515                       # Sample count of references to valid blocks. (Count)
system.l2_cache.tags.avgRefs                 4.776659                       # Average number of references to valid blocks. ((Count/Count))
system.l2_cache.tags.warmupTick                 77000                       # The tick when the warmup percentage was hit. (Tick)
system.l2_cache.tags.occupancies::writebacks     5.244907                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2_cache.tags.occupancies::cpu.inst    35.989959                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2_cache.tags.occupancies::cpu.data   470.762619                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2_cache.tags.avgOccs::writebacks     0.010244                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2_cache.tags.avgOccs::cpu.inst       0.070293                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2_cache.tags.avgOccs::cpu.data       0.919458                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2_cache.tags.avgOccs::total          0.999995                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2_cache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.l2_cache.tags.ageTaskId_1024::0            258                       # Occupied blocks per task id, per block age (Count)
system.l2_cache.tags.ageTaskId_1024::1            244                       # Occupied blocks per task id, per block age (Count)
system.l2_cache.tags.ageTaskId_1024::2              3                       # Occupied blocks per task id, per block age (Count)
system.l2_cache.tags.ageTaskId_1024::3              3                       # Occupied blocks per task id, per block age (Count)
system.l2_cache.tags.ageTaskId_1024::4              4                       # Occupied blocks per task id, per block age (Count)
system.l2_cache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2_cache.tags.tagAccesses            481491427                       # Number of tag accesses (Count)
system.l2_cache.tags.dataAccesses           481491427                       # Number of data accesses (Count)
system.l2_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 2094709238000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.avgPriority_writebacks::samples   5491565.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples    220691.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples  11745154.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.002536168500                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds        333183                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds        333183                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState             29216817                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState             5165910                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                     12230770                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                     5493441                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                   12230770                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                   5493441                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                  264925                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                   1876                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        1.19                       # Average read queue length when enqueuing ((Count/Tick))
