
---------- Begin Simulation Statistics ----------
simSeconds                                   1.019738                       # Number of seconds simulated (Second)
simTicks                                 1019737672000                       # Number of ticks simulated (Tick)
finalTick                                1019737672000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4915.06                       # Real time elapsed on the host (Second)
hostTickRate                                207471891                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8625432                       # Number of bytes of host memory used (Byte)
simInsts                                   1129001523                       # Number of instructions simulated (Count)
simOps                                     2472514733                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   229702                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     503048                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       1019737673                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.903221                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.107149                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      2485085907                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     2443                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     2481203920                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 289706                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             12573605                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19972650                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 232                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1019611257                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.433480                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.711416                       # Number of insts issued each cycle (Count)
system.cpu.commit.committedInstType_0::SimdExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdConfig            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::total   2472514733                       # Class of committed instruction (Count)
system.cpu.commit.commitEligibleSamples     211215650                       # number cycles where commit BW limit reached (Cycle)
system.cpu.commitStats0.numInsts           1129001523                       # Number of instructions committed (thread level) (Count)
system.cpu.commitStats0.numOps             2472514733                       # Number of ops (including micro ops) committed (thread level) (Count)
system.cpu.commitStats0.numInstsNotNOP     1129001523                       # Number of instructions committed excluding NOPs or prefetches (Count)
system.cpu.commitStats0.numOpsNotNOP       2472514733                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.commitStats0.cpi                  0.903221                       # CPI: cycles per instruction (thread level) ((Cycle/Count))
system.cpu.commitStats0.ipc                  1.107149                       # IPC: instructions per cycle (thread level) ((Count/Cycle))
system.cpu.commitStats0.numMemRefs          669663034                       # Number of memory references committed (Count)
system.cpu.commitStats0.numFpInsts            1048173                       # Number of float instructions (Count)
system.cpu.commitStats0.numIntInsts        2471873703                       # Number of integer instructions (Count)
system.cpu.commitStats0.numLoadInsts        448059047                       # Number of load instructions (Count)
system.cpu.commitStats0.numStoreInsts       221603987                       # Number of store instructions (Count)
system.cpu.commitStats0.numVecInsts                 0                       # Number of vector instructions (Count)
system.cpu.commitStats0.committedInstType::No_OpClass       344089      0.01%      0.01% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IntAlu   1802165285     72.89%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IntMult         4469      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IntDiv        38798      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatAdd        16201      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatCmp            0      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatCvt         1232      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMult            0      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMultAcc            0      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatDiv            0      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMisc            0      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatSqrt            0      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAdd         6510      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAddAcc            0      0.00%     72.90% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAlu       217472      0.01%     72.91% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdCmp           12      0.00%     72.91% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdCvt        13514      0.00%     72.91% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMisc        33438      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMult            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMultAcc            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdMatMultAcc            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShift         1931      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShiftAcc            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdDiv            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSqrt            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatAdd         2187      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatAlu            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCmp            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCvt         4374      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatDiv         2187      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMisc            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMult            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMultAcc            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMatMultAcc            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatSqrt            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAdd            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAlu            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceCmp            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceAdd            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAes            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAesMix            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdPredAlu            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     72.92% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead    447783154     18.11%     91.03% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite    221136972      8.94%     99.97% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead       275893      0.01%     99.98% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite       467015      0.02%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total   2472514733                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl    226084747                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl    225835759                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       248707                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl    225082923                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl      1001543                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall       236328                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn       236323                       # Class of control type instructions committed (Count)
system.cpu.decode.idleCycles                100561561                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles             605990535                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                  53712472                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles             259117519                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                 229170                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved            223579570                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  1517                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts             2489090973                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                  7895                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts          2480638980                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches        226715927                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts       449190364                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts      222000394                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.432625                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads     1131341007                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites    1341438935                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads        1145192                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites        632737                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads    3147504824                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites   1805185648                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         671190758                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads   1125428108                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites          693                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches          224116545                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                    1018982852                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                  461308                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  433                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          3470                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.cacheLines                   5593655                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                  4597                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples         1019611257                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.444875                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.092096                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                513193629     50.33%     50.33% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 56246412      5.52%     55.85% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 55116622      5.41%     61.25% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                112929038     11.08%     72.33% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 25871540      2.54%     74.87% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                 28495755      2.79%     77.66% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                 27197957      2.67%     80.33% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                 26080086      2.56%     82.89% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                174480218     17.11%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total           1019611257                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts            1139773088                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.117712                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          228189426                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.223773                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles       393848                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    229170                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   38517481                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  2050064                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             2485088350                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 4889                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                449749020                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               222369173                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  1283                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                   1454614                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    16146                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          10325                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         169656                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        95181                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               264837                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               2480534364                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              2480376909                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                1754335487                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                2223762872                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.432368                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.788904                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock          16000                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data         462624828                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total            462624828                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data        462624828                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total           462624828                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data       205869616                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total          205869616                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data      205869616                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total         205869616                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 7777936199999                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  7777936199999                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 7777936199999                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 7777936199999                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data     668494444                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total        668494444                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data    668494444                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total       668494444                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.demandMissRate::cpu.data      0.307960                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.demandMissRate::total         0.307960                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.overallMissRate::cpu.data     0.307960                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.overallMissRate::total        0.307960                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.demandAvgMissLatency::cpu.data 37780.884577                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.demandAvgMissLatency::total 37780.884577                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::cpu.data 37780.884577                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::total 37780.884577                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.blockedCycles::no_mshrs          41522                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCycles::no_targets         1349                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCauses::no_mshrs           2290                       # number of times access was blocked (Count)
system.cpu.l1d.blockedCauses::no_targets           19                       # number of times access was blocked (Count)
system.cpu.l1d.avgBlocked::no_mshrs         18.131878                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.avgBlocked::no_targets              71                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.writebacks::writebacks           64887                       # number of writebacks (Count)
system.cpu.l1d.writebacks::total                64887                       # number of writebacks (Count)
system.cpu.l1d.demandMshrHits::cpu.data     192006560                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.demandMshrHits::total        192006560                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.overallMshrHits::cpu.data    192006560                       # number of overall MSHR hits (Count)
system.cpu.l1d.overallMshrHits::total       192006560                       # number of overall MSHR hits (Count)
system.cpu.l1d.demandMshrMisses::cpu.data     13863056                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.demandMshrMisses::total       13863056                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.data     13863056                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::total      13863056                       # number of overall MSHR misses (Count)
system.cpu.l1d.demandMshrMissLatency::cpu.data 891124833999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissLatency::total 891124833999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.data 891124833999                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::total 891124833999                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissRate::cpu.data     0.020738                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.demandMshrMissRate::total     0.020738                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.data     0.020738                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::total     0.020738                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.demandAvgMshrMissLatency::cpu.data 64280.547810                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.demandAvgMshrMissLatency::total 64280.547810                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.data 64280.547810                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::total 64280.547810                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.replacements                  13862991                       # number of replacements (Count)
system.cpu.l1d.LockedRMWReadReq.hits::cpu.data          437                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.hits::total          437                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.misses::cpu.data           66                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.misses::total           66                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.missLatency::cpu.data      4348000                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.missLatency::total      4348000                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.accesses::cpu.data          503                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.accesses::total          503                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.missRate::cpu.data     0.131213                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.missRate::total     0.131213                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::cpu.data 65878.787879                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::total 65878.787879                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.mshrMisses::cpu.data           66                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMisses::total           66                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::cpu.data     11251000                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::total     11251000                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::cpu.data     0.131213                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::total     0.131213                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::cpu.data 170469.696970                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::total 170469.696970                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWWriteReq.hits::cpu.data          503                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.hits::total          503                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::cpu.data          503                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::total          503                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.hits::cpu.data       241072500                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.hits::total          241072500                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.misses::cpu.data     205818448                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.misses::total        205818448                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.missLatency::cpu.data 7774653994000                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.missLatency::total 7774653994000                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.accesses::cpu.data    446890948                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.accesses::total      446890948                       # number of ReadReq accesses(hits+misses) (Count)
